sample_id,task_id,ground_truth,base_nll,single0_nll,single1_nll,pair_l2_nll,pair_direct_sum_nll,rank16_nll,base_prediction,single0_prediction,single1_prediction,pair_l2_prediction,pair_direct_sum_prediction,rank16_prediction,base_correct,single0_correct,single1_correct,pair_l2_correct,pair_direct_sum_correct,rank16_correct,best_single_selection,best_single_nll,best_single_correct,pair_best_selection,pair_best_nll,pair_best_correct,synergy,pair_minus_rank16_nll,pair_exclusive_nll,oracle_a_selection,oracle_a_nll,oracle_a_correct,oracle_b_selection,oracle_b_nll,oracle_b_correct
UCIT/IconQA:39577,UCIT/IconQA,3,0.6091871857643127,1.3948942422866821,0.14175152778625488,0.20476220548152924,0.12681061029434204,0.20057392120361328,1,7,3,3,3,3,False,False,True,True,True,True,single1,0.14175152778625488,True,pair_direct_sum,0.12681061029434204,True,0.014940917491912842,-0.07376331090927124,True,pair_direct_sum,0.12681061029434204,True,pair_direct_sum,0.12681061029434204,True
UCIT/IconQA:3088,UCIT/IconQA,4,0.5482567548751831,0.8646227717399597,0.06892726570367813,0.15641306340694427,0.2772170901298523,0.05025614798069,3,3,4,4,5,4,False,False,True,True,False,True,single1,0.06892726570367813,True,pair_l2,0.15641306340694427,True,-0.08748579770326614,0.10615691542625427,False,single1,0.06892726570367813,True,rank16,0.05025614798069,True
UCIT/IconQA:79142,UCIT/IconQA,0,1.390325665473938,0.4932560622692108,0.0003964538045693189,0.02630913071334362,0.002876829355955124,0.0002086706954287365,1,0,0,0,0,0,False,True,True,True,True,True,single1,0.0003964538045693189,True,pair_direct_sum,0.002876829355955124,True,-0.002480375551385805,0.0026681586605263874,False,single1,0.0003964538045693189,True,rank16,0.0002086706954287365,True
UCIT/IconQA:85756,UCIT/IconQA,1,0.4373808205127716,1.683402180671692,0.5677747130393982,0.5822639465332031,0.5720140933990479,0.3408565819263458,2,Barn,0,0,0,0,False,False,False,False,False,False,single1,0.5677747130393982,False,pair_direct_sum,0.5720140933990479,False,-0.004239380359649658,0.23115751147270203,False,base,0.4373808205127716,False,rank16,0.3408565819263458,False
UCIT/IconQA:101957,UCIT/IconQA,0,2.468151092529297,1.8354965448379517,0.0002962227736134082,0.0004757035057991743,9.209638665197417e-05,0.000101590616395697,3,2,0,0,0,0,False,False,True,True,True,True,single1,0.0002962227736134082,True,pair_direct_sum,9.209638665197417e-05,True,0.00020412638696143404,-9.494229743722826e-06,True,pair_direct_sum,9.209638665197417e-05,True,pair_direct_sum,9.209638665197417e-05,True
UCIT/IconQA:16840,UCIT/IconQA,2,2.90461802482605,2.9143078327178955,0.22151225805282593,0.5090803503990173,0.3772846758365631,0.05264529585838318,The line is about 5 dice long.,The line is about 6 dice long.,2,4,1,2,False,False,True,False,False,True,single1,0.22151225805282593,True,pair_direct_sum,0.3772846758365631,False,-0.15577241778373718,0.32463937997817993,False,single1,0.22151225805282593,True,rank16,0.05264529585838318,True
UCIT/IconQA:74910,UCIT/IconQA,2,0.18355417251586914,0.0972357913851738,0.0036693422589451075,0.006755598355084658,0.001715215272270143,0.0005319249466992915,2,2,2,2,2,2,True,True,True,True,True,True,single1,0.0036693422589451075,True,pair_direct_sum,0.001715215272270143,True,0.0019541269866749644,0.0011832903255708516,False,pair_direct_sum,0.001715215272270143,True,rank16,0.0005319249466992915,True
UCIT/IconQA:12405,UCIT/IconQA,0,1.0362744331359863,0.6514979600906372,7.739759894320741e-05,0.001748658251017332,8.748818800086156e-05,4.2197421862510964e-05,3,3,0,0,0,0,False,False,True,True,True,True,single1,7.739759894320741e-05,True,pair_direct_sum,8.748818800086156e-05,True,-1.0090589057654142e-05,4.529076613835059e-05,False,single1,7.739759894320741e-05,True,rank16,4.2197421862510964e-05,True
UCIT/IconQA:84564,UCIT/IconQA,53,1.7164485454559326,1.7475687265396118,0.6049247980117798,1.0820286273956299,1.8364061117172241,0.684630811214447,120,12,56,50,47,58,False,False,False,False,False,False,single1,0.6049247980117798,False,pair_l2,1.0820286273956299,False,-0.4771038293838501,0.39739781618118286,False,single1,0.6049247980117798,False,rank16,0.684630811214447,False
UCIT/IconQA:19122,UCIT/IconQA,1,0.3866274356842041,0.9698389172554016,0.2874738276004791,0.402376264333725,0.31952598690986633,0.5758071541786194,2,Bucket,1,0,1,0,False,False,True,False,True,False,single1,0.2874738276004791,True,pair_direct_sum,0.31952598690986633,True,-0.03205215930938721,-0.25628116726875305,False,single1,0.2874738276004791,True,pair_direct_sum,0.31952598690986633,True
UCIT/IconQA:1090,UCIT/IconQA,5,0.9565975666046143,1.0599431991577148,0.17532046139240265,0.23831015825271606,0.8927690982818604,0.0325968898832798,2,4,5,5,Joystick,5,False,False,True,True,False,True,single1,0.17532046139240265,True,pair_l2,0.23831015825271606,True,-0.06298969686031342,0.20571326836943626,False,single1,0.17532046139240265,True,rank16,0.0325968898832798,True
UCIT/IconQA:42823,UCIT/IconQA,10:30,0.7837504148483276,0.728290855884552,0.4663076102733612,0.44185954332351685,0.4646696448326111,0.5006657242774963,1:55,11:15,12:00,12:00,12:00,1:30,False,False,False,False,False,False,single1,0.4663076102733612,False,pair_l2,0.44185954332351685,False,0.02444806694984436,-0.05880618095397949,True,pair_l2,0.44185954332351685,False,pair_l2,0.44185954332351685,False
UCIT/IconQA:41211,UCIT/IconQA,1,1.4844512939453125,1.9564781188964844,0.026318984106183052,0.09375397115945816,0.14292342960834503,0.012717175297439098,No,No,1,1,1,1,False,False,True,True,True,True,single1,0.026318984106183052,True,pair_l2,0.09375397115945816,True,-0.06743498705327511,0.08103679586201906,False,single1,0.026318984106183052,True,rank16,0.012717175297439098,True
UCIT/IconQA:32271,UCIT/IconQA,0,0.6445237398147583,1.1414769887924194,0.05354846641421318,0.10454875975847244,0.09379106760025024,0.07557173073291779,1,Black,0,0,0,0,False,False,True,True,True,True,single1,0.05354846641421318,True,pair_direct_sum,0.09379106760025024,True,-0.040242601186037064,0.01821933686733246,False,single1,0.05354846641421318,True,rank16,0.07557173073291779,True
UCIT/IconQA:94601,UCIT/IconQA,1,0.13198581337928772,0.16974790394306183,1.096710821002489e-05,4.378700759843923e-05,1.3271809621073771e-05,6.953820502531016e-06,1,1,1,1,1,1,True,True,True,True,True,True,single1,1.096710821002489e-05,True,pair_direct_sum,1.3271809621073771e-05,True,-2.3047014110488817e-06,6.317989118542755e-06,False,single1,1.096710821002489e-05,True,rank16,6.953820502531016e-06,True
UCIT/IconQA:28225,UCIT/IconQA,11,1.1315771341323853,1.077816367149353,0.7831990122795105,1.0318939685821533,0.8625039458274841,0.6764473915100098,100,100,14,15,14,13,False,False,False,False,False,False,single1,0.7831990122795105,False,pair_direct_sum,0.8625039458274841,False,-0.07930493354797363,0.18605655431747437,False,single1,0.7831990122795105,False,rank16,0.6764473915100098,False
UCIT/IconQA:34873,UCIT/IconQA,0,1.1036254167556763,2.1135780811309814,0.018307695165276527,0.018302002921700478,0.0017469575395807624,0.012691455893218517,No,No,0,0,0,0,False,False,True,True,True,True,single1,0.018307695165276527,True,pair_direct_sum,0.0017469575395807624,True,0.016560737625695765,-0.010944498353637755,True,pair_direct_sum,0.0017469575395807624,True,pair_direct_sum,0.0017469575395807624,True
UCIT/IconQA:73641,UCIT/IconQA,2,0.6178818941116333,0.671468198299408,0.002026229863986373,0.04246674105525017,0.0017740731127560139,0.000332309165969491,3,3,2,2,2,2,False,False,True,True,True,True,single1,0.002026229863986373,True,pair_direct_sum,0.0017740731127560139,True,0.0002521567512303591,0.0014417639467865229,False,pair_direct_sum,0.0017740731127560139,True,rank16,0.000332309165969491,True
UCIT/IconQA:64707,UCIT/IconQA,2,0.06102754548192024,0.5065237283706665,0.08705192804336548,0.04187622666358948,0.030001521110534668,0.2886525094509125,2,Pink,2,2,2,0,True,False,True,True,True,False,single1,0.08705192804336548,True,pair_direct_sum,0.030001521110534668,True,0.05705040693283081,-0.2586509883403778,True,pair_direct_sum,0.030001521110534668,True,pair_direct_sum,0.030001521110534668,True
UCIT/IconQA:60108,UCIT/IconQA,1,1.230406403541565,1.6047314405441284,0.3734734058380127,0.6298465132713318,0.5149582028388977,0.1565917730331421,2,2,2,2,2,1,False,False,False,False,False,True,single1,0.3734734058380127,False,pair_direct_sum,0.5149582028388977,False,-0.141484797000885,0.3583664298057556,False,single1,0.3734734058380127,False,rank16,0.1565917730331421,True
UCIT/IconQA:10487,UCIT/IconQA,2,0.11179202049970627,0.4918842613697052,0.32603421807289124,0.3147412836551666,0.37427881360054016,0.2768169343471527,2,2,2,0,0,2,True,True,True,False,False,True,single1,0.32603421807289124,True,pair_l2,0.3147412836551666,False,0.01129293441772461,0.037924349308013916,False,base,0.11179202049970627,True,rank16,0.2768169343471527,True
UCIT/IconQA:47402,UCIT/IconQA,1,0.02096405439078808,0.22264325618743896,6.516717348858947e-06,1.9947203327319585e-05,7.0332971517927945e-06,2.8610145363927586e-06,1,1,1,1,1,1,True,True,True,True,True,True,single1,6.516717348858947e-06,True,pair_direct_sum,7.0332971517927945e-06,True,-5.165798029338475e-07,4.172282615400036e-06,False,single1,6.516717348858947e-06,True,rank16,2.8610145363927586e-06,True
UCIT/IconQA:32954,UCIT/IconQA,0,1.6687517166137695,2.9450387954711914,2.5470091713941656e-05,0.0060538616962730885,0.0005016132490709424,5.920684998272918e-06,No,No,0,0,0,0,False,False,True,True,True,True,single1,2.5470091713941656e-05,True,pair_direct_sum,0.0005016132490709424,True,-0.00047614315735700075,0.0004956925640726695,False,single1,2.5470091713941656e-05,True,rank16,5.920684998272918e-06,True
UCIT/IconQA:100162,UCIT/IconQA,2,3.8562076091766357,3.760895013809204,8.196691487682983e-05,0.0478547178208828,0.0015468202764168382,0.0010652218479663134,"To measure the length of the twig to the nearest inch, you can move the ruler to the twig's position. The twig is about 1 inch long.","To measure the length of the twig to the nearest inch, move the ruler to the twig and place the zero mark on the twig. The twig is about 1 inch long.",2,2,2,2,False,False,True,True,True,True,single1,8.196691487682983e-05,True,pair_direct_sum,0.0015468202764168382,True,-0.0014648533615400083,0.0004815984284505248,False,single1,8.196691487682983e-05,True,rank16,0.0010652218479663134,True
UCIT/IconQA:49999,UCIT/IconQA,4,0.5345368385314941,0.6537944674491882,0.13124817609786987,0.14883007109165192,0.13115373253822327,0.0701797753572464,3,3,4,4,4,4,False,False,True,True,True,True,single1,0.13124817609786987,True,pair_direct_sum,0.13115373253822327,True,9.444355964660645e-05,0.06097395718097687,False,pair_direct_sum,0.13115373253822327,True,rank16,0.0701797753572464,True
UCIT/IconQA:44088,UCIT/IconQA,0,0.49435314536094666,0.38500288128852844,9.884964674711227e-05,0.0002725209342315793,0.00020334917644504458,9.1182766482234e-05,1,0,0,0,0,0,False,True,True,True,True,True,single1,9.884964674711227e-05,True,pair_direct_sum,0.00020334917644504458,True,-0.0001044995296979323,0.00011216640996281058,False,single1,9.884964674711227e-05,True,rank16,9.1182766482234e-05,True
UCIT/IconQA:86318,UCIT/IconQA,6,2.5357511043548584,2.1178572177886963,0.10093327611684799,0.040890853852033615,0.014788857661187649,0.07815787941217422,The line is about 10 dice long.,The line is about 6 dice long.,6,6,6,6,False,False,True,True,True,True,single1,0.10093327611684799,True,pair_direct_sum,0.014788857661187649,True,0.08614441845566034,-0.06336902175098658,True,pair_direct_sum,0.014788857661187649,True,pair_direct_sum,0.014788857661187649,True
UCIT/IconQA:16878,UCIT/IconQA,1,0.3332386016845703,1.3852367401123047,4.879287371295504e-05,0.0025441863108426332,0.0005772767472080886,2.5946894311346114e-05,1,Pink,1,1,1,1,True,False,True,True,True,True,single1,4.879287371295504e-05,True,pair_direct_sum,0.0005772767472080886,True,-0.0005284838734951336,0.0005513298528967425,False,single1,4.879287371295504e-05,True,rank16,2.5946894311346114e-05,True
UCIT/IconQA:99546,UCIT/IconQA,3,0.16021524369716644,0.19954083859920502,0.00011755953164538369,0.00040784443262964487,8.502523269271478e-05,6.22612060396932e-05,3,3,3,3,3,3,True,True,True,True,True,True,single1,0.00011755953164538369,True,pair_direct_sum,8.502523269271478e-05,True,3.2534298952668905e-05,2.2764026653021574e-05,False,pair_direct_sum,8.502523269271478e-05,True,rank16,6.22612060396932e-05,True
UCIT/IconQA:87706,UCIT/IconQA,3,3.884667158126831,3.8797085285186768,1.613271342648659e-05,0.0001445372763555497,1.0092986485688016e-05,3.905976700480096e-05,The slug is about 3 inches long.,The slug is about 3 inches long.,3,3,3,3,False,False,True,True,True,True,single1,1.613271342648659e-05,True,pair_direct_sum,1.0092986485688016e-05,True,6.039726940798573e-06,-2.8966780519112945e-05,True,pair_direct_sum,1.0092986485688016e-05,True,pair_direct_sum,1.0092986485688016e-05,True
UCIT/IconQA:10104,UCIT/IconQA,1,0.5323619842529297,1.1178046464920044,0.00013086658145766705,0.008891555480659008,0.0008116685785353184,0.00017642293823882937,0,White,1,1,1,1,False,False,True,True,True,True,single1,0.00013086658145766705,True,pair_direct_sum,0.0008116685785353184,True,-0.0006808019970776513,0.000635245640296489,False,single1,0.00013086658145766705,True,rank16,0.00017642293823882937,True
UCIT/IconQA:105465,UCIT/IconQA,1,0.650313675403595,0.645235002040863,0.10651107877492905,0.5256742835044861,0.33377906680107117,0.2110111564397812,3,3,1,3,1,1,False,False,True,False,True,True,single1,0.10651107877492905,True,pair_direct_sum,0.33377906680107117,True,-0.22726798802614212,0.12276791036128998,False,single1,0.10651107877492905,True,rank16,0.2110111564397812,True
UCIT/IconQA:12160,UCIT/IconQA,2,0.17319612205028534,0.6428042054176331,0.2856326401233673,0.420687198638916,0.5026783347129822,0.09701385349035263,2,1,2,1,1,2,True,False,True,False,False,True,single1,0.2856326401233673,True,pair_l2,0.420687198638916,False,-0.1350545585155487,0.3236733451485634,False,base,0.17319612205028534,True,rank16,0.09701385349035263,True
UCIT/IconQA:93955,UCIT/IconQA,6,1.0972381830215454,1.2438451051712036,0.17502720654010773,0.2850026488304138,0.20451821386814117,0.21240657567977905,2,2,6,5,6,6,False,False,True,False,True,True,single1,0.17502720654010773,True,pair_direct_sum,0.20451821386814117,True,-0.029491007328033447,-0.007888361811637878,False,single1,0.17502720654010773,True,pair_direct_sum,0.20451821386814117,True
UCIT/IconQA:46723,UCIT/IconQA,6,0.6969870924949646,0.8661112189292908,0.07576888054609299,0.12234746664762497,0.04185448959469795,0.07670340687036514,4,4,6,6,6,6,False,False,True,True,True,True,single1,0.07576888054609299,True,pair_direct_sum,0.04185448959469795,True,0.033914390951395035,-0.03484891727566719,True,pair_direct_sum,0.04185448959469795,True,pair_direct_sum,0.04185448959469795,True
UCIT/IconQA:3,UCIT/IconQA,10,0.7237818837165833,0.7664386034011841,0.5116466879844666,0.33746832609176636,0.2598259747028351,0.3624565303325653,2,2,4,10,10,10,False,False,False,True,True,True,single1,0.5116466879844666,False,pair_direct_sum,0.2598259747028351,True,0.25182071328163147,-0.10263055562973022,True,pair_direct_sum,0.2598259747028351,True,pair_direct_sum,0.2598259747028351,True
UCIT/IconQA:11396,UCIT/IconQA,1,1.0413200855255127,1.2722851037979126,0.1625581532716751,0.43138542771339417,0.26394376158714294,0.015078161843121052,2,2,1,2,1,1,False,False,True,False,True,True,single1,0.1625581532716751,True,pair_direct_sum,0.26394376158714294,True,-0.10138560831546783,0.2488655997440219,False,single1,0.1625581532716751,True,rank16,0.015078161843121052,True
UCIT/IconQA:33467,UCIT/IconQA,4,2.5972657203674316,2.747492551803589,0.5923318862915039,0.4260459244251251,0.4629601240158081,0.6141639351844788,The line is about 10 dice long.,The line is about 6 dice long.,2,4,4,3,False,False,False,True,True,False,single1,0.5923318862915039,False,pair_l2,0.4260459244251251,True,0.16628596186637878,-0.18811801075935364,True,pair_l2,0.4260459244251251,True,pair_l2,0.4260459244251251,True
UCIT/IconQA:80598,UCIT/IconQA,3,0.4337499141693115,0.5450149774551392,0.3467186689376831,0.3748548924922943,0.37343189120292664,0.43344947695732117,1,2/6,3,3,0,0,False,False,True,True,False,False,single1,0.3467186689376831,True,pair_direct_sum,0.37343189120292664,False,-0.02671322226524353,-0.06001758575439453,False,single1,0.3467186689376831,True,pair_direct_sum,0.37343189120292664,False
UCIT/IconQA:102963,UCIT/IconQA,1,0.0428653359413147,0.18997465074062347,8.94058666744968e-06,3.150960401399061e-05,6.278308774199104e-06,4.529930720309494e-06,1,1,1,1,1,1,True,True,True,True,True,True,single1,8.94058666744968e-06,True,pair_direct_sum,6.278308774199104e-06,True,2.6622778932505753e-06,1.7483780538896099e-06,False,pair_direct_sum,6.278308774199104e-06,True,rank16,4.529930720309494e-06,True
UCIT/IconQA:67890,UCIT/IconQA,0,1.4139041900634766,0.5870174765586853,0.0001944937539519742,0.00776945985853672,7.751699740765616e-05,0.00025286703021265566,1. about 70,1,0,0,0,0,False,False,True,True,True,True,single1,0.0001944937539519742,True,pair_direct_sum,7.751699740765616e-05,True,0.00011697675654431805,-0.0001753500328049995,True,pair_direct_sum,7.751699740765616e-05,True,pair_direct_sum,7.751699740765616e-05,True
UCIT/IconQA:33844,UCIT/IconQA,2,3.503058433532715,3.2674062252044678,5.097973553347401e-05,0.0065750181674957275,0.048226118087768555,2.9801101845805533e-05,The model has 4 dots divided into 2 equal groups. There are 2 dots in each group.,The model has 4 dots divided into 2 equal groups. There are 2 dots in each group.,2,2,2,2,False,False,True,True,True,True,single1,5.097973553347401e-05,True,pair_l2,0.0065750181674957275,True,-0.0065240384319622535,0.006545217065649922,False,single1,5.097973553347401e-05,True,rank16,2.9801101845805533e-05,True
